Review,bac_si,nhan_vien,csvc_va_phuong_tien_pv
"Với tư cách là 1 bệnh nhân từng điều trị bệnh tại đây mình nhận xét như sau. Cổng vào xếp hàng đợi làm thủ tục hơi thiếu chuyên nghiệp, bác sỹ khám bệnh và kê đơn thuốc không xem lại kết quả khám chữa bệnh trước đó dẫn đến việc kê lại thuốc đã kê ở lần khám trước (dùng không đỡ). Hỏi bệnh nhân ho như thế nào, bao lâu rồi phê luôn là ho mạn tính hoặc viêm phế quản (không dựa trên các kết quả kiểm tra và xét nghiệm) 2 lần khám, cả hai lần là 2 kết luận khác nhau. Hầu như thuốc giá rất cao nhưng kết quả điều trị không xứng ( với cả 2 lần khám tôi có cảm giác các bs chỉ trực kê đơn thuốc thật đắt, thật nhiều để ""ăn"" hoa hồng bán thuốc vậy. Tôi không nghĩ là tất cả phòng khám và bác sỹ ở đây như vậy. Nhưng 2 lần trải nghiệm tại phòng khám đó thì 2 lần trải nghiệm tồi tệ của tôi.",2,2,0.0
"Chuyên môn cao, bác sĩ điều trị nhiệt tình, cơ sở hạ tầng khá ổn",4,0,4.0
"Thực sự thì mình đồng ý chọn bệnh viện này do vợ mình tin theo cái tiếng. Mọi cái thấy cơ bản. Review tý thì dịch vụ và mọi nề nếp không thể bằng BV ngoài rồi, ko bằng Bưu Điện luôn, đội bảo vệ có vẻ căng, chắc do Covid, nhưng nói thật thì chỉ có một chú nhiều tuổi là thái độ và công việc dễ chịu, còn lại thì từ cô bé trông cửa phòng chờ sinh cũng hách ra trò. Ngược lại thì đội trực cấp cứu khá ok, các y bác sỹ, hộ lý cũng ổn. Bị cái mùa covid nên phải chờ ở ngoài qua đêm luôn (mình mất 2 hôm) ko biết ko dịch thì có vậy không. Có cô bé bác sỹ nội trú trẻ trẻ tư vấn cho vợ chồng mình cũng được, nói chung là bà con vào viện nhà nước mà cứ lịch sự nghiêm túc thì ng ta đối xử với mình được 4/10 điểm, còn lại thì tùy..",4,3,0.0
Mấy tháng trước có ở lại trông bác nhà mình ở đây. Ko rõ khu đó có khác không nhưng thực sự rất là sạch sẽ và yên tĩnh,0,0,5.0
Khu điều trị & khu WC cần cải thiện .,0,0,3.0
Nằm trong khuôn viên của bệnh viện Bạch Mai.,0,0,0.0
"Bác sĩ làm việc không chuyên nghiệp, hẹn đi hẹn lại nhiều lần nhưng không giải quyết được vấn đề cho bệnh nhân!! Thất vọng!!!",2,0,0.0
"Trong thời gian cách ly, các Phòng khám RHM đều đóng cửa nên tôi phải đưa con đến nhổ răng sữa cho yên tâm. Kq là tôi sẽ không quay lại BV RHM TW nữa: Từ thu ngân đến Bác sỹ làm cho tôi thấy đúng là BV nhà nước, dich vụ kém, chất lượng thấp và thu tiền rất nhiều với hàng loạt các bệnh mới tìm ra, các mẹ đến đều thất vọng😅😅😅😅😅 …",2,2,0.0
"Bảo vệ thái độ, nạc nộ. Mình nhìn bảo vệ mà mình tưởng là công an ko á",1,0,0.0
Cải  tiến rất nhiều về chất lượng phục vụ và qui trình làm việc. Không gian thoáng đãng. Nhân viên tận tình,0,4,4.0
"Rất đông, chuyên môn bs ok. Y tá điều dưỡng thì chán. Khám dịch vụ tầm 10h30 xong nhưng bắt đợi tới 14h mới xuất giấy nghỉ bịnh, đã thế còn ghi sai thông tin trong khi đã viết 1 tờ mẫu và dặn kỹ mà vẫn sai xong lại bắt đợi đi sửa mất 1h nữa mới xong. Coi như cả buổi chiều chỉ ngồi chờ làm giấy tờ. Mất thời gian",3,2,0.0
"Đây là khoa khám bệnh theo yêu cầu, giá khám cao 350.000d một lần khám , thời gian khám từ 7h00 các ngày từ thứ hai đến thứ sáu hàng tuần.Nếu ai cần khám bệnh nhanh, không có nhiều thời gian thì chọn hình thức khám bệnh này .Đội ngũ BS khám toàn những chuyên gia  hàng đầu của bệnh viện",5,0,3.0
Bệnh viện xây mới khang trang sạch đẹp hơn.,0,0,4.0
"Phong cách làm việc của y bác sĩ nhanh chóng. Chữa bệnh thông thường, không yêu cầu các máy móc tân tiến thì nên vào bv HVT này. Mình nằm viện ở đây đã 2 lần, cảm thấy thoải mái, yên tĩnh. Bác sĩ có nhiều kinh nghiệm nên cũng an tâm.",0,0,3.0
Du gi cung la benh vien cua nha nuoc di kham cung do hon di cac phong kham tu benh ngoai benh vien can nan cao tay nghe va cham soc benh nhan de benh vien can tieng bo hon,1,1,1.0
người nhà đem đồ cho người nhà mà không cho lên. người bệnh thì kêu xuống đón mới cho lên. bệnh nằm lầu 5 đi thang bộ xuống chắc đi chuyển khoa luôn quá. hk tin được. Sáng làm tối vào viện chăm mà méo,0,2,0.0
"Rất tốt phục vụ nhiệt tình chu đáo, nhẹ nhàng với bệnh nhân",5,4,4.0
Bệnh viện có thằng bác sĩ nghiệp súc đánh con trai nhờ tử,0,2,2.0
Đông đúc nhưng cũng có trật tự và quy củ!,0,0,4.0
"Khuôn viên rộng rãi, sạch đẹp, khu vực nội trú trật tự, chuyên môn giỏi",3,2,3.0
Ngày mai mình đưa bố xuống đây ... không biết thế nào? nghi ngờ quá,0,0,0.0
"Bệnh viện vô nhân đức nhân mà cả gia đình tôi thấy.  bác sĩ vô nhân đức. Kê khống tiền nguòi nhà tôi. Lúc biểu đưa 5 triệu, lúc 10 triệu, người nhà tôi yêu cầu đưa giấy mới đóng tiền thì bảo cho ông bà. Đưa tiền ăn cho nguòi thân thì các bà hộ lý lấy hết. Ăn của bệnh nhân. Cho ăn cháo trắng. Cho uống một lần gần hơn 20 chục viên thuốc ngủ, hành xác ngueòi nhà bệnh nhân, hở chút phải là đòi tiền trắng trợn. Thất đức vô cùng. Những y đức không có tâm. Các người sống nên để đức cho con cháu. Gieo nhân nào gặt quả đó. Nên nhớ điều đó.",0,0,0.0
Mùng 2 tết nguyên đáng vẩn có bác sỉ trực rất tận tâm,4,2,1.0
Nhân viên mất dạy.ng nhà bệnh nhân k biết có giấy chuyển lần TRC trả lại.đong ý ng nhà cũng có sơ xuất kiếm giấy lại thấy ra phô tô giấy chuyển thì nhân viên k trả lại giấy hẹn bắt đang ký khám thường k đổi và k trả lại giấy.đen khi nói thì nói tại ng nhà nói gạt nhân viên.họ gạt gì mà nói vậy.thoi buổi dịch bệnh mà làm khó nhau ai mà muốn vậy.đi rất nhiều bệnh viện nhưng k có bệnh viện nào thất vọng như nhân viên ở đây.k biết kiếm số đt khiếu nại ở đâu.k phải vì bé bị bệnh thuốc uống điều trị hợp sẽ k bao giờ đi lần nữa ở đâu,0,0,0.0
"Có lẽ mỗi người 1 cảm nhận nhưng mình thấy đội ngũ y bác sĩ giỏi, rất tốt. Không hiểu sao vẫn có người đánh giá thấp? Phải chăng là do các phòng khám ngoài cố tình nhỉ?",5,0,0.0
"Có tiếng là Bv tuyến đầu Tôi đánh giá bệnh viện Bạch mai 1 ★..1) bs Hùng khoa khám bệnh t3 đánh giá tiên lượng bệnh kém chuyên môn,cụ thể cho bệnh nhân nặng về uống thuốc và điều trị tại nhà làm cho bệnh nhân nặng hơn lẽ ra phải cho nhập viện luôn và ngay khi có KQ: xơ gan tiến triển viêm gan b,viêm túi mật, sỏi thận ,lá lách ,dịch ổ bụng ......2) nhà vệ sinh tầng 3 khoa điều trị gan mật BẨN,MÙI KHAI,RÁC mỗi lần đi vs bịt mũi ,nhắm mắt ( RÙNG MÌNH)..3) Thực tập sinh thái độ ,kênh kiệu..4) 1 giường nằm 2 - 3 BN, không đủ chỗ để nằm trong khi nhiều phòng theo y/c 1 giường 1 bn ( đã là viện công là như nhau hết ,có sự  PHÂN BIỆT GIÀU NGHÈO).Tôi mong sao Bv sẽ cải thiện chất lượng cũng như dịch vụ tốt hơn.",1,1,1.0
"Một trong ba bệnh viện đầu ngành của cả nước. Trang thiết bị hiện đại tiên tiến, bác sĩ giàu kinh nghiệm.",5,0,5.0
Quá tệ . Y tá chửi ng nhà bệnh nhân như con :))),1,0,2.0
"Làm việc lề mề, k tận tình. Hỏi thỳ cáu gắt đỏng đảnh như đàn bà. Đy khám mất tiền mà thái độ thỳ khó chịu",2,2,0.0
"bác sĩ, điều dưỡng chăm sóc bệnh nhân rất chu đáo",4,0,0.0
Bệnh viện top đầu về chấn thương chỉnh hình nên hay xảy ra hiện tượng quá tải...,3,3,2.0
"Dịch vụ quá tệ. Thời gian chờ khám quá lâu, hơn giờ hơn 5h vẫn chưa được điều trị. Cách tổ chức kém và nhân viên thiếu thiện cảm!",0,0,1.0
Cơ sở vật chất chưa đáp ứng đủ nhu cầu khám chữa bệnh người dân.,2,2,1.0
"Lần đầu gặp nha sĩ nhẹ nhàng, lịch sự và ân cần đến vậy. Từ nay có vấn đề gì là vô thẳng bệnh viện thôi 👍 …",4,0,4.0
Thực sự tôi đưa người nhà đi khám tại bệnh viện mắt Trung Ương thấy quá nhiều cò mồi bên ngoài. CŨng xin kiến nghị với Quý bệnh viện có ý kiến với chính quyền can thiệp dẹp bỏ nạn cò mồi để những người bệnh nhất là ở xa như chúng tôi không bị mắc bẫy và cũng giữ cho hình ảnh tốt đẹp về bệnh viện chuyên khoa đầu ngành cả nước!.Xin chân thành gửi thông điệp đến Quý bệnh viện. Xin chân thành cảm ơn!,0,0,3.0
"Tệ. Có con đau con ốm lên mong mỏi sự cứu rỗi, mà mọi thứ diễn ra một cách qua loa. Y tá lấy máu con đau con khóc còn chửi mắng. Nói chung là tệ.",2,0,0.0
có trường hợp đưa con từ hải phòng lên khám bệnh . tiền thuốc hết 785000( bảy trăm tám mươi năm nghìn ) trong khi tiền gửi xe hết 1700000( một triệu bảy trăm nghìn).quả là nghịch lí .,0,0,0.0
"Bác sĩ cực kì thái độ với bệnh nhân, không đáng làm bác sĩ",2,0,0.0
"Nơi đây có khá nhiều các hoạt động của các tổ chức phi chính phủ vì các cháu thiếu nhi nghèo vào các dịp: Trung thu, 1/6...",0,0,0.0
"Nhổ răng khôn quá đắt, thái độ từ nhân viên đến bác sỹ hách dịch thờ ơ",2,2,0.0
"Thái độ khám bệnh của nhân viên và bác sĩ ở đây thật tệ. Bắt người nhà bệnh nhân nộp tiền ngủ cho khoa. Nên cân nhắc khi cho người nhà khám chữa ở đây, toàn người giá mà quát họ như trẻ con, nhân viên vệ sinh mắng chửi người nhà và bệnh nhân ko ra gì.",2,1,0.0
"Vào khám bệnh nằm viện mà quá đi tù, không đặt cơm trong viện thì thái độ. Cả người ở cùng và bệnh nhân đều không cho ra ngoài mua đồ, gửi đồ vào thì khó khăn. Ngày trước đi cách ly covid còn không ghê gớm bằng đi viện tai mũi họng TW. Giờ thì đã hiểu tại sao nhiều viện tư bây giờ phát triển như vậy, ngta chán ngấy với thái độ của mấy bệnh viện công này rồi. Cẩn thận lại như đường sắt VN bây giờ, lúc đông khách thì không chú trọng dịch vụ, giờ thì giải tán",0,0,1.0
Khoa Tai Thần Kinh nhân viên điều dưỡng có thái độ ko quan tâm tới bệnh nhân.,2,0,0.0
Bệnh viện Trung ương trực thuộc Bộ y tế quy tụ nhiều thầy thuốc chuyên môn cao...cũng là một trong những nơi tiêm vắc xin covid 19 của TP Hà Nội,5,0,0.0
Bệnh viện đa khoa trung ương Tp Cân thơ. Rất rộng thoáng có sân cho ôtô đậu dễ dàng. Đội ngũ nhân viên bác sĩ. Nói chuyện rất lịch sự và nhiệt tình. Ok,5,5,5.0
Thời gian khám x2 vì kĩ năng tin học văn phòng kém của một số nhân viên.,0,2,0.0
"QUA SÔNG THÌ PHẢI LỤY ĐÒ!.Phí thì ko phải cao cũng không có vòi vĩnh, nhưng cũng không quan tâm tới kết quả cuối cùng. Bệnh nhân thì ai cũng bị coi như ở rừng xuống..Có vẻ vẫn còn tàn dư thời bao cấp.",2,2,0.0
Rất buồn và thất vọng ... 2 lần tôi cho con ra khám ..tiền mất tật vẫn mang .. ko ra bệnh gì và ko thuyên giảm ...,2,0,0.0
"Bệnh viện lớn khám bệnh chờ từ khâu bốc số tới lúc lấy thuốc mà 6 tiếng đồng hồ, giành nhau chen chúc hồ sơ lộn xộn",0,0,3.0
Khám dịch vụ mà không chuyên nghiệp. Bác sĩ không nhiệt tình,2,0,0.0
Mình đã từng mổ ở đây Các đội ngũ bác sĩ rất tận tình nói chung là tốt,5,0,0.0
"Hẹn khách đến, chờ gần 1 tiếng đồng hồ, không có bác sĩ đâu.",2,0,2.0
"Chất lượng phục vụ rất tốt , đội ngũ bác sỹ giỏi tận tình , địa điểm rất thuận tiện đi lại , OK.",5,5,5.0
"Quá tệ, đi khám xem mình có bị mù màu không mà đúng hôm bác sĩ chuyên sắc giác nghỉ, cho gặp ông bác sĩ k chuyên, mình thấy gì mình đọc đấy, khám xong quay sang nói câu xanh rờn: cái này bệnh nhân nói số nào thì mình biết số đấy chứ chả khẳng định đc gì. Đm, hãm",1,0,0.0
Mọi thứ đều ổn cho đến khi trời mưa,2,2,1.0
"em muốn làm răng xứ, không biết ở bệnh viện cô chỉ chửa bệnh hay có làm răng xứ không ạ?",0,0,0.0
"Ngày 19-04-2019 mình có mặt tại bệnh viện này . Đưa cả bố và mẹ đi khám , hiện tại mình cảm thấy không hài lòng vì bệnh viện xuống cấp - nhà vệ sinh không có nổi cuộn giấy mặc dù mình có tìm nv vệ sinh yêu cầu mà cũng không có - phí dịch vụ không rẻ - phòng khám khoa tâm thần không có biển -  đi khám yêu cầu mà không có hộ lý ........ vvv nói chung là nản . Phòng x quang không có biển báo số thứ tự - thua bệnh viện huyện",0,0,1.0
"Vào 2 lần, hy vọng ko phải vào nữa",0,0,0.0
"Đây là bệnh viện đầu nghành về cơ xương khớp, phẫu thuật não,  ngoai,... Nhiều bác sỹ có trình độ và tay nghề cao. Tuy nhiên đây là bệnh viện công nên thái độ phục vụ của nhân viên y tế chưa thật tốt.",4,3,2.0
"Bệnh viện khuôn viên rộng với nhiều chuyên khoa, đội ngũ bác sĩ giỏi, phục vụ người dân miền trung và tây nguyên",5,4,4.0
Bệnh viện rất đông . nhiều chuyên khoa. Bs giỏi. Nhân viên cần thân thiện hơn nửa!,2,1,1.0
"Khuyên thật lòng mọi ng đi khám BHYT ko nên đi khám ở đây, thái độ phục vụ của bác sĩ đối ng khám trả tiền và người khám BHYT hoàn toàn khác nhau, phân biệt quá nhiều",2,0,2.0
chật chội. Chất lượng khám chữa bệnh tốt.,4,0,2.0
Sạch sẻ nhưng thái độ phục vụ một số nhân viên thiếu nhiệt tình thủ tục thanh toán khi ra viện quá chậm,0,2,4.0
"Rất tốt. Tuy nhiên khách hàng ko sử dụng được wifi, mặc dù chỗ nào cũng phát wifi. Đây là một điểm cực kỳ yếu của BV!",5,5,4.0
"Không biết phá nốt ruồi và cà da mặt phải vào khoa nào nữa, bệnh viện bự quá. ai biết chỉ dùm",0,0,0.0
"Bệnh viện đứng đầu về cơ xương khớp, thủ tục nhanh gọn.",3,3,3.0
Một trong những bệnh viện có chất lượng khám và chữa bệnh tốt nhất tại Việt Nam.,5,0,4.0
